fecha,country,revenue_usd,total_transactions,sesiones
2017-03-18,Panama,,,5
2017-03-18,Peru,,,9
2017-03-18,Philippines,,,6
2017-03-18,Poland,,,38
2017-03-18,Portugal,,,6
2017-03-18,Puerto Rico,,,3
2017-03-18,Qatar,,,3
2017-03-18,Romania,,,7
2017-03-18,Russia,,,36
2017-03-18,Rwanda,,,1
2017-03-18,Saudi Arabia,,,3
2017-03-18,Serbia,,,2
2017-03-18,Singapore,,,7
2017-03-18,Slovakia,,,13
2017-03-18,Slovenia,,,1
2017-03-18,South Africa,,,7
2017-03-18,South Korea,,,13
2017-03-18,Spain,,,26
2017-03-18,Sri Lanka,,,4
2017-03-18,Sudan,,,1
2017-03-18,Sweden,,,7
2017-03-18,Switzerland,,,7
2017-03-18,Taiwan,,,30
2017-03-18,Thailand,,,17
2017-03-18,Tunisia,,,2
2017-03-18,Turkey,,,27
2017-03-18,Ukraine,,,17
2017-03-18,United Arab Emirates,,,6
2017-03-18,United Kingdom,,,89
2017-03-18,United States,1161.26,16,555
2017-03-18,Venezuela,1209.64,7,11
2017-03-18,Vietnam,,,15
2017-03-19,(not set),,,3
2017-03-19,Algeria,,,4
2017-03-19,Argentina,,,11
2017-03-19,Australia,,,32
2017-03-19,Austria,,,6
2017-03-19,Azerbaijan,,,1
2017-03-19,Bangladesh,,,8
2017-03-19,Belarus,,,2
2017-03-19,Belgium,,,6
2017-03-19,Benin,,,1
2017-03-19,Brazil,,,45
2017-03-19,Bulgaria,,,5
2017-03-19,Cambodia,,,2
2017-03-19,Canada,119.84,1,67
2017-03-19,Chile,,,4
2017-03-19,China,,,11
2017-03-19,Colombia,,,11
2017-03-19,Congo - Kinshasa,,,1
2017-03-19,Costa Rica,,,1
2017-03-19,Croatia,,,5
2017-03-19,Cyprus,,,1
2017-03-19,Czechia,,,14
2017-03-19,Côte d’Ivoire,,,1
2017-03-19,Denmark,,,13
2017-03-19,Ecuador,,,2
2017-03-19,Egypt,,,6
2017-03-19,Estonia,,,2
2017-03-19,Finland,,,3
2017-03-19,France,,,41
2017-03-19,Georgia,,,2
2017-03-19,Germany,,,50
2017-03-19,Ghana,,,2
2017-03-19,Greece,,,9
2017-03-19,Hong Kong,,,14
2017-03-19,Hungary,,,3
2017-03-19,Iceland,,,2
2017-03-19,India,,,117
2017-03-19,Indonesia,,,18
2017-03-19,Iraq,,,4
2017-03-19,Ireland,,,10
2017-03-19,Israel,,,24
2017-03-19,Italy,,,31
2017-03-19,Japan,,,35
2017-03-19,Jordan,,,4
2017-03-19,Kazakhstan,,,7
2017-03-19,Kenya,,,2
2017-03-19,Kosovo,,,1
2017-03-19,Kyrgyzstan,,,1
2017-03-19,Laos,,,1
2017-03-19,Latvia,,,4
2017-03-19,Lebanon,,,1
2017-03-19,Libya,,,1
2017-03-19,Lithuania,,,3
2017-03-19,Macedonia (FYROM),,,1
2017-03-19,Malaysia,,,8
2017-03-19,Mexico,,,19
2017-03-19,Moldova,,,1
2017-03-19,Morocco,,,7
2017-03-19,Mozambique,,,2
2017-03-19,Myanmar (Burma),,,1
2017-03-19,Nepal,,,3
2017-03-19,Netherlands,,,13
2017-03-19,New Zealand,,,9
2017-03-19,Nigeria,,,6
2017-03-19,Norway,,,4
2017-03-19,Oman,,,1
2017-03-19,Pakistan,,,10
2017-03-19,Panama,,,2
2017-03-19,Peru,,,9
2017-03-19,Philippines,,,11
2017-03-19,Poland,,,28
2017-03-19,Portugal,,,8
2017-03-19,Puerto Rico,,,6
2017-03-19,Qatar,,,4
2017-03-19,Romania,,,5
2017-03-19,Russia,,,47
2017-03-19,Saudi Arabia,,,4
2017-03-19,Serbia,,,7
2017-03-19,Sierra Leone,,,1
2017-03-19,Singapore,,,10
2017-03-19,Slovakia,,,8
2017-03-19,Somalia,,,1
2017-03-19,South Africa,,,4
2017-03-19,South Korea,,,11
2017-03-19,Spain,,,12
2017-03-19,Sri Lanka,,,2
2017-03-19,Sweden,,,10
2017-03-19,Switzerland,,,5
2017-03-19,Taiwan,,,45
2017-03-19,Tanzania,,,1
2017-03-19,Thailand,,,36
2017-03-19,Tunisia,,,3
2017-03-19,Turkey,,,15
2017-03-19,U.S. Virgin Islands,,,2
2017-03-19,Uganda,,,1
2017-03-19,Ukraine,,,15
2017-03-19,United Arab Emirates,,,6
2017-03-19,United Kingdom,,,100
2017-03-19,United States,1714.89,16,587
2017-03-19,Uruguay,,,2
2017-03-19,Uzbekistan,,,1
2017-03-19,Venezuela,,,11
2017-03-19,Vietnam,,,16
2017-03-20,(not set),,,4
2017-03-20,Afghanistan,,,1
2017-03-20,Algeria,,,6
2017-03-20,Argentina,,,11
2017-03-20,Australia,,,60
2017-03-20,Austria,,,2
2017-03-20,Bahrain,,,1
2017-03-20,Bangladesh,,,6
2017-03-20,Belarus,,,1
2017-03-20,Belgium,,,14
2017-03-20,Bolivia,,,3
2017-03-20,Bosnia & Herzegovina,,,1
2017-03-20,Brazil,,,45
2017-03-20,Bulgaria,,,2
2017-03-20,Cambodia,,,2
2017-03-20,Canada,82.16,1,89
2017-03-20,Chile,,,3
2017-03-20,China,,,10
2017-03-20,Colombia,,,13
2017-03-20,Costa Rica,,,2
2017-03-20,Croatia,,,5
2017-03-20,Cyprus,,,1
2017-03-20,Czechia,,,4
2017-03-20,Côte d’Ivoire,,,1
2017-03-20,Denmark,,,8
2017-03-20,Dominican Republic,,,1
2017-03-20,Ecuador,60.97,1,4
2017-03-20,Egypt,,,12
2017-03-20,Estonia,,,1
2017-03-20,Finland,,,4
2017-03-20,France,,,38
2017-03-20,Georgia,,,1
2017-03-20,Germany,,,43
2017-03-20,Greece,,,5
2017-03-20,Grenada,,,1
2017-03-20,Guatemala,,,1
2017-03-20,Hong Kong,,,8
2017-03-20,Hungary,,,3
2017-03-20,India,,,140
2017-03-20,Indonesia,,,17
2017-03-20,Iraq,,,1
2017-03-20,Ireland,,,24
2017-03-20,Israel,,,12
2017-03-20,Italy,,,32
2017-03-20,Japan,,,51
2017-03-20,Jersey,,,1
2017-03-20,Jordan,,,5
2017-03-20,Kazakhstan,,,3
2017-03-20,Kenya,,,2
2017-03-20,Kosovo,,,1
2017-03-20,Kuwait,,,1
2017-03-20,Latvia,,,3
2017-03-20,Lithuania,,,1
2017-03-20,Malaysia,,,12
2017-03-20,Mexico,,,23
2017-03-20,Moldova,,,1
2017-03-20,Mongolia,,,1
2017-03-20,Morocco,,,6
2017-03-20,Myanmar (Burma),,,1
2017-03-20,Netherlands,,,19
2017-03-20,New Zealand,,,6
2017-03-20,Nicaragua,,,1
2017-03-20,Nigeria,,,4
2017-03-20,Norway,,,9
2017-03-20,Oman,,,1
2017-03-20,Pakistan,,,7
2017-03-20,Palestine,,,1
2017-03-20,Panama,,,1
2017-03-20,Paraguay,,,2
2017-03-20,Peru,,,3
2017-03-20,Philippines,,,15
2017-03-20,Poland,,,28
2017-03-20,Portugal,,,4
2017-03-20,Puerto Rico,,,2
2017-03-20,Qatar,,,1
2017-03-20,Romania,,,2
2017-03-20,Russia,,,38
2017-03-20,Saudi Arabia,,,6
2017-03-20,Serbia,,,3
2017-03-20,Singapore,,,15
2017-03-20,Slovakia,,,9
2017-03-20,South Africa,,,4
2017-03-20,South Korea,,,21
2017-03-20,Spain,,,55
2017-03-20,Sri Lanka,,,6
2017-03-20,Sweden,,,31
2017-03-20,Switzerland,,,9
2017-03-20,Taiwan,,,29
2017-03-20,Thailand,,,25
2017-03-20,Trinidad & Tobago,,,1
2017-03-20,Tunisia,,,3
2017-03-20,Turkey,,,22
2017-03-20,Uganda,,,1
2017-03-20,Ukraine,,,15
2017-03-20,United Arab Emirates,,,19
2017-03-20,United Kingdom,,,100
2017-03-20,United States,11224.93,40,1079
2017-03-20,Venezuela,,,9
2017-03-20,Vietnam,,,21
2017-03-20,Yemen,,,1
2017-03-21,(not set),,,3
2017-03-21,Albania,,,2
2017-03-21,Algeria,,,4
2017-03-21,Argentina,,,9
2017-03-21,Armenia,,,2
2017-03-21,Australia,,,32
2017-03-21,Austria,,,10
2017-03-21,Azerbaijan,,,2
2017-03-21,Bahrain,,,1
2017-03-21,Bangladesh,,,7
2017-03-21,Belarus,,,1
2017-03-21,Belgium,,,14
2017-03-21,Bosnia & Herzegovina,,,1
2017-03-21,Brazil,,,60
2017-03-21,Bulgaria,,,3
2017-03-21,Cambodia,,,1
2017-03-21,Cameroon,,,1
2017-03-21,Canada,,,76
2017-03-21,Chile,,,11
2017-03-21,China,,,11
2017-03-21,Colombia,,,30
2017-03-21,Costa Rica,,,4
2017-03-21,Croatia,,,3
2017-03-21,Cyprus,,,1
2017-03-21,Czechia,,,14
2017-03-21,Côte d’Ivoire,,,1
2017-03-21,Denmark,,,5
2017-03-21,Ecuador,,,2
2017-03-21,Egypt,,,8
2017-03-21,Estonia,,,1
2017-03-21,Ethiopia,,,1
2017-03-21,Finland,,,6
2017-03-21,France,,,63
2017-03-21,Georgia,,,2
2017-03-21,Germany,,,63
2017-03-21,Greece,,,17
2017-03-21,Honduras,,,1
2017-03-21,Hong Kong,,,21
2017-03-21,Hungary,,,4
2017-03-21,India,,,147
2017-03-21,Indonesia,,,34
2017-03-21,Iraq,,,2
2017-03-21,Ireland,,,46
2017-03-21,Israel,,,22
2017-03-21,Italy,,,33
2017-03-21,Japan,,,55
2017-03-21,Kazakhstan,,,1
2017-03-21,Kenya,,,4
2017-03-21,Latvia,,,3
2017-03-21,Libya,,,1
2017-03-21,Lithuania,,,4
2017-03-21,Macedonia (FYROM),,,1
2017-03-21,Malaysia,,,16
2017-03-21,Mauritius,,,1
2017-03-21,Mexico,,,21
2017-03-21,Moldova,,,2
2017-03-21,Morocco,,,3
2017-03-21,Myanmar (Burma),,,2
2017-03-21,Nepal,,,2
2017-03-21,Netherlands,,,24
2017-03-21,New Zealand,,,13
2017-03-21,Nicaragua,,,1
2017-03-21,Nigeria,,,5
2017-03-21,Norway,,,5
2017-03-21,Pakistan,,,5
2017-03-21,Panama,,,1
2017-03-21,Peru,,,9
2017-03-21,Philippines,,,17
2017-03-21,Poland,,,23
2017-03-21,Portugal,,,12
2017-03-21,Puerto Rico,,,4
2017-03-21,Qatar,,,2
2017-03-21,Romania,,,5
2017-03-21,Russia,36.48,1,48
2017-03-21,Saudi Arabia,,,15
2017-03-21,Senegal,,,1
2017-03-21,Serbia,,,5
2017-03-21,Singapore,,,72
2017-03-21,Slovakia,,,7
2017-03-21,Slovenia,,,2
2017-03-21,South Africa,,,11
2017-03-21,South Korea,20.99,1,22
2017-03-21,Spain,,,64
2017-03-21,Sri Lanka,,,4
2017-03-21,Sweden,,,53
2017-03-21,Switzerland,,,16
2017-03-21,Taiwan,,,30
2017-03-21,Tanzania,,,1
2017-03-21,Thailand,,,32
2017-03-21,Trinidad & Tobago,,,1
2017-03-21,Tunisia,,,1
2017-03-21,Turkey,,,31
2017-03-21,Ukraine,,,23
2017-03-21,United Arab Emirates,,,8
2017-03-21,United Kingdom,,,108
2017-03-21,United States,5547.31,31,1005
2017-03-21,Uruguay,,,2
2017-03-21,Uzbekistan,,,1
2017-03-21,Venezuela,,,8
2017-03-21,Vietnam,,,15
2017-03-21,Zimbabwe,,,1
2017-03-22,(not set),,,7
2017-03-22,Albania,,,1
2017-03-22,Algeria,,,6
2017-03-22,Argentina,,,35
2017-03-22,Australia,,,47
2017-03-22,Austria,,,5
2017-03-22,Azerbaijan,,,1
2017-03-22,Bahrain,,,1
2017-03-22,Bangladesh,,,10
2017-03-22,Belarus,,,2
2017-03-22,Belgium,,,12
2017-03-22,Bolivia,,,5
2017-03-22,Bosnia & Herzegovina,,,1
2017-03-22,Brazil,,,52
2017-03-22,Bulgaria,,,3
2017-03-22,Cambodia,,,4
2017-03-22,Canada,28.99,1,85
2017-03-22,Chile,,,7
2017-03-22,China,,,7
2017-03-22,Colombia,,,12
2017-03-22,Costa Rica,,,1
2017-03-22,Croatia,,,6
2017-03-22,Cyprus,,,1
2017-03-22,Czechia,,,18
2017-03-22,Côte d’Ivoire,,,1
2017-03-22,Denmark,,,2
2017-03-22,Dominican Republic,,,7
2017-03-22,Ecuador,,,4
2017-03-22,Egypt,,,4
2017-03-22,El Salvador,,,1
2017-03-22,Estonia,,,2
2017-03-22,Ethiopia,,,2
2017-03-22,Finland,,,6
2017-03-22,France,,,49
2017-03-22,Georgia,,,3
2017-03-22,Germany,,,51
2017-03-22,Ghana,,,1
2017-03-22,Greece,,,7
2017-03-22,Guatemala,,,1
2017-03-22,Honduras,,,1
2017-03-22,Hong Kong,,,14
2017-03-22,Hungary,,,2
2017-03-22,Iceland,,,1
2017-03-22,India,,,136
2017-03-22,Indonesia,,,26
2017-03-22,Iran,,,2
2017-03-22,Iraq,,,2
2017-03-22,Ireland,,,39
2017-03-22,Israel,,,10
2017-03-22,Italy,,,50
2017-03-22,Japan,,,47
2017-03-22,Kazakhstan,,,6
2017-03-22,Kenya,,,1
2017-03-22,Latvia,,,1
2017-03-22,Lebanon,,,1
2017-03-22,Liberia,,,1
2017-03-22,Libya,,,1
2017-03-22,Lithuania,,,5
2017-03-22,Luxembourg,,,1
2017-03-22,Macedonia (FYROM),,,1
2017-03-22,Malaysia,,,15
2017-03-22,Mauritania,,,1
2017-03-22,Mexico,,,32
2017-03-22,Morocco,,,5
2017-03-22,Netherlands,,,34
2017-03-22,New Zealand,,,5
2017-03-22,Nigeria,,,6
2017-03-22,Norway,,,10
2017-03-22,Oman,,,1
2017-03-22,Pakistan,,,8
2017-03-22,Panama,,,3
2017-03-22,Paraguay,,,1
2017-03-22,Peru,,,8
2017-03-22,Philippines,,,19
2017-03-22,Poland,,,26
2017-03-22,Portugal,,,5
2017-03-22,Puerto Rico,,,4
2017-03-22,Qatar,,,1
2017-03-22,Romania,,,8
2017-03-22,Russia,,,45
2017-03-22,Saudi Arabia,,,5
2017-03-22,Serbia,,,8
2017-03-22,Singapore,,,34
2017-03-22,Slovakia,,,6
2017-03-22,Slovenia,,,2
2017-03-22,South Africa,,,10
2017-03-22,South Korea,,,22
2017-03-22,Spain,,,26
2017-03-22,Sri Lanka,,,4
2017-03-22,Sudan,,,1
2017-03-22,Sweden,,,25
2017-03-22,Switzerland,,,15
2017-03-22,Taiwan,36.18,1,41
2017-03-22,Thailand,,,27
2017-03-22,Tunisia,,,1
2017-03-22,Turkey,,,39
2017-03-22,Ukraine,,,9
2017-03-22,United Arab Emirates,,,6
2017-03-22,United Kingdom,,,143
2017-03-22,United States,6844.06,40,1079
2017-03-22,Uruguay,,,1
2017-03-22,Venezuela,,,1
2017-03-22,Vietnam,,,22
2017-03-23,(not set),,,4
2017-03-23,Albania,,,1
2017-03-23,Algeria,,,9
2017-03-23,Angola,,,1
2017-03-23,Argentina,,,17
2017-03-23,Armenia,,,1
2017-03-23,Australia,,,39
2017-03-23,Austria,,,11
2017-03-23,Azerbaijan,,,1
2017-03-23,Bangladesh,,,8
2017-03-23,Belarus,,,2
2017-03-23,Belgium,,,14
2017-03-23,Bolivia,,,2
2017-03-23,Bosnia & Herzegovina,,,1
2017-03-23,Brazil,,,63
2017-03-23,Brunei,,,1
2017-03-23,Bulgaria,,,2
2017-03-23,Cambodia,,,5
2017-03-23,Cameroon,,,1
2017-03-23,Canada,,,77
2017-03-23,Chile,,,10
2017-03-23,China,,,5
2017-03-23,Colombia,,,7
2017-03-23,Congo - Kinshasa,,,1
2017-03-23,Costa Rica,,,1
2017-03-23,Croatia,,,4
2017-03-23,Cyprus,,,1
2017-03-23,Czechia,,,21
2017-03-23,Côte d’Ivoire,,,1
2017-03-23,Denmark,,,13
2017-03-23,Dominican Republic,,,1
2017-03-23,Ecuador,,,4
2017-03-23,Egypt,,,7
2017-03-23,El Salvador,,,1
2017-03-23,Finland,,,2
2017-03-23,France,,,45
2017-03-23,Georgia,,,1
2017-03-23,Germany,,,71
2017-03-23,Greece,,,7
2017-03-23,Guatemala,,,3
2017-03-23,Honduras,,,1
2017-03-23,Hong Kong,,,11
2017-03-23,Hungary,,,7
2017-03-23,India,,,465
2017-03-23,Indonesia,,,16
2017-03-23,Iraq,,,3
2017-03-23,Ireland,,,32
2017-03-23,Israel,,,8
2017-03-23,Italy,,,35
2017-03-23,Japan,,,36
2017-03-23,Jordan,,,4
2017-03-23,Kazakhstan,,,2
2017-03-23,Kenya,,,1
2017-03-23,Kosovo,,,1
2017-03-23,Kuwait,,,4
2017-03-23,Laos,,,1
2017-03-23,Latvia,,,4
2017-03-23,Lithuania,,,4
2017-03-23,Luxembourg,,,1
2017-03-23,Macedonia (FYROM),,,1
2017-03-23,Malaysia,,,12
2017-03-23,Mali,,,1
2017-03-23,Mexico,,,14
2017-03-23,Morocco,,,6
2017-03-23,Myanmar (Burma),,,1
2017-03-23,Netherlands,,,23
2017-03-23,New Zealand,,,12
2017-03-23,Nicaragua,,,1
2017-03-23,Nigeria,,,3
2017-03-23,Norway,,,6
2017-03-23,Oman,,,1
2017-03-23,Pakistan,,,14
2017-03-23,Palestine,,,2
2017-03-23,Panama,,,3
2017-03-23,Peru,,,6
2017-03-23,Philippines,,,14
2017-03-23,Poland,,,38
2017-03-23,Portugal,,,9
2017-03-23,Puerto Rico,,,3
2017-03-23,Romania,,,11
2017-03-23,Russia,,,23
2017-03-23,Saudi Arabia,,,11
2017-03-23,Senegal,,,1
2017-03-23,Serbia,,,4
2017-03-23,Singapore,,,134
2017-03-23,Slovakia,,,4
2017-03-23,Slovenia,,,2
2017-03-23,South Africa,,,8
2017-03-23,South Korea,,,24
2017-03-23,Spain,,,34
2017-03-23,Sri Lanka,,,2
2017-03-23,Suriname,,,1
2017-03-23,Sweden,,,28
2017-03-23,Switzerland,,,17
2017-03-23,Taiwan,,,38
2017-03-23,Thailand,,,30
2017-03-23,Trinidad & Tobago,,,3
2017-03-23,Turkey,,,21
2017-03-23,Turkmenistan,,,1
2017-03-23,Ukraine,30.98,1,22
2017-03-23,United Arab Emirates,,,3
2017-03-23,United Kingdom,,,146
2017-03-23,United States,9478.6,24,972
2017-03-23,Uruguay,,,5
2017-03-23,Venezuela,,,6
2017-03-23,Vietnam,,,23
2017-03-23,Zambia,,,1
2017-03-24,(not set),,,4
2017-03-24,Algeria,,,4
2017-03-24,Argentina,,,5
2017-03-24,Australia,,,40
2017-03-24,Austria,,,8
2017-03-24,Azerbaijan,,,1
2017-03-24,Bangladesh,,,10
2017-03-24,Belgium,,,9
2017-03-24,Bolivia,,,2
2017-03-24,Brazil,,,33
2017-03-24,Bulgaria,,,2
2017-03-24,Cambodia,,,2
2017-03-24,Canada,,,73
2017-03-24,Chile,,,10
2017-03-24,China,,,5
2017-03-24,Colombia,,,6
2017-03-24,Congo - Kinshasa,,,1
2017-03-24,Croatia,,,5
2017-03-24,Czechia,,,7
2017-03-24,Denmark,,,5
2017-03-24,Dominican Republic,,,6
2017-03-24,Ecuador,,,1
2017-03-24,Egypt,,,7
2017-03-24,Estonia,,,1
2017-03-24,Finland,,,1
2017-03-24,France,,,68
2017-03-24,Georgia,,,3
2017-03-24,Germany,,,61
2017-03-24,Ghana,,,4
2017-03-24,Greece,,,15
2017-03-24,Grenada,,,1
2017-03-24,Guam,,,1
2017-03-24,Guatemala,,,1
2017-03-24,Honduras,,,1
2017-03-24,Hong Kong,,,10
2017-03-24,Hungary,,,6
2017-03-24,India,193.2,1,187
2017-03-24,Indonesia,,,17
2017-03-24,Iraq,,,2
2017-03-24,Ireland,,,16
2017-03-24,Israel,,,4
2017-03-24,Italy,,,22
2017-03-24,Japan,,,44
2017-03-24,Jersey,,,1
2017-03-24,Jordan,,,4
2017-03-24,Kazakhstan,,,4
2017-03-24,Kenya,,,2
2017-03-24,Kuwait,,,1
2017-03-24,Latvia,,,5
2017-03-24,Lebanon,,,2
2017-03-24,Lithuania,,,4
2017-03-24,Macedonia (FYROM),,,1
2017-03-24,Malaysia,,,17
2017-03-24,Mauritius,,,2
2017-03-24,Mayotte,,,1
2017-03-24,Mexico,,,20
2017-03-24,Moldova,,,1
2017-03-24,Morocco,,,5
2017-03-24,Mozambique,,,1
2017-03-24,Nepal,,,1
2017-03-24,Netherlands,,,31
2017-03-24,New Zealand,,,5
2017-03-24,Nigeria,,,7
2017-03-24,Norway,,,4
2017-03-24,Oman,,,1
2017-03-24,Pakistan,,,9
2017-03-24,Palestine,,,1
2017-03-24,Panama,,,1
2017-03-24,Paraguay,,,1
2017-03-24,Peru,,,8
2017-03-24,Philippines,,,15
2017-03-24,Poland,,,14
2017-03-24,Portugal,,,6
2017-03-24,Puerto Rico,,,2
2017-03-24,Qatar,,,1
2017-03-24,Romania,,,4
2017-03-24,Russia,,,45
2017-03-24,Rwanda,,,2
2017-03-24,Réunion,,,1
2017-03-24,Saudi Arabia,,,2
2017-03-24,Serbia,,,2
2017-03-24,Singapore,,,12
2017-03-24,Slovakia,,,5
2017-03-24,Slovenia,,,2
2017-03-24,South Africa,,,9
2017-03-24,South Korea,,,20
2017-03-24,Spain,,,201
2017-03-24,Sri Lanka,,,2
2017-03-24,Sweden,,,32
2017-03-24,Switzerland,,,12
2017-03-24,Taiwan,,,32
2017-03-24,Tanzania,,,1
2017-03-24,Thailand,,,23
2017-03-24,Tunisia,,,2
2017-03-24,Turkey,,,28
2017-03-24,Ukraine,,,6
2017-03-24,United Arab Emirates,,,7
2017-03-24,United Kingdom,,,98
2017-03-24,United States,11045.18,29,916
2017-03-24,Uruguay,,,3
2017-03-24,Venezuela,,,9
2017-03-24,Vietnam,,,8
2017-03-24,Zimbabwe,,,1
2017-03-25,(not set),,,2
2017-03-25,Algeria,,,4
2017-03-25,Argentina,,,9
2017-03-25,Armenia,,,2
2017-03-25,Australia,,,30
2017-03-25,Austria,,,4
2017-03-25,Bangladesh,,,6
2017-03-25,Belarus,,,2
2017-03-25,Belgium,,,12
2017-03-25,Bosnia & Herzegovina,,,3
2017-03-25,Brazil,,,35
2017-03-25,Brunei,,,1
2017-03-25,Bulgaria,,,4
2017-03-25,Cambodia,,,3
2017-03-25,Cameroon,,,1
2017-03-25,Canada,,,64
2017-03-25,Cayman Islands,,,1
2017-03-25,Chad,,,1
2017-03-25,Chile,,,6
2017-03-25,China,,,8
2017-03-25,Colombia,,,14
2017-03-25,Congo - Kinshasa,,,1
2017-03-25,Costa Rica,,,1
2017-03-25,Croatia,,,5
2017-03-25,Cyprus,,,3
2017-03-25,Czechia,,,17
2017-03-25,Côte d’Ivoire,,,3
2017-03-25,Denmark,,,1
2017-03-25,Dominican Republic,,,5
2017-03-25,Ecuador,156.9,1,4
2017-03-25,Egypt,,,8
2017-03-25,El Salvador,,,4
2017-03-25,Estonia,,,2
2017-03-25,Finland,,,9
2017-03-25,France,,,42
2017-03-25,French Polynesia,,,1
2017-03-25,Georgia,,,5
2017-03-25,Germany,,,52
2017-03-25,Ghana,,,1
2017-03-25,Greece,,,4
2017-03-25,Grenada,,,1
2017-03-25,Hong Kong,40.98,1,9
2017-03-25,Hungary,,,7
2017-03-25,India,,,112
2017-03-25,Indonesia,,,9
2017-03-25,Iraq,,,4
2017-03-25,Ireland,,,17
2017-03-25,Israel,,,6
2017-03-25,Italy,,,24
2017-03-25,Jamaica,,,1
2017-03-25,Japan,,,37
2017-03-25,Jordan,,,4
2017-03-25,Kazakhstan,,,4
2017-03-25,Kenya,,,2
2017-03-25,Kuwait,,,2
2017-03-25,Laos,,,1
2017-03-25,Latvia,,,5
2017-03-25,Lebanon,,,1
2017-03-25,Lithuania,,,6
2017-03-25,Luxembourg,,,1
2017-03-25,Macau,,,1
2017-03-25,Malaysia,,,10
2017-03-25,Mali,,,1
2017-03-25,Mexico,,,16
2017-03-25,Moldova,,,2
2017-03-25,Morocco,,,10
2017-03-25,Mozambique,,,2
2017-03-25,Netherlands,,,25
2017-03-25,New Zealand,,,5
2017-03-25,Nicaragua,,,1
2017-03-25,Nigeria,,,8
2017-03-25,Norway,,,4
2017-03-25,Pakistan,,,7
2017-03-25,Panama,,,1
2017-03-25,Peru,,,2
2017-03-25,Philippines,,,16
2017-03-25,Poland,,,25
2017-03-25,Portugal,,,4
2017-03-25,Puerto Rico,,,3
2017-03-25,Romania,,,14
2017-03-25,Russia,,,32
2017-03-25,Réunion,,,1
2017-03-25,Saudi Arabia,,,7
2017-03-25,Serbia,,,2
2017-03-25,Singapore,,,14
2017-03-25,Slovakia,,,3
2017-03-25,Slovenia,,,1
2017-03-25,South Africa,,,2
2017-03-25,South Korea,,,21
2017-03-25,Spain,,,32
2017-03-25,Sri Lanka,,,5
2017-03-25,Sweden,,,7
2017-03-25,Switzerland,,,8
2017-03-25,Taiwan,,,20
2017-03-25,Tanzania,,,1
2017-03-25,Thailand,,,18
2017-03-25,Tunisia,,,1
2017-03-25,Turkey,,,24
2017-03-25,U.S. Virgin Islands,,,1
2017-03-25,Ukraine,,,9
2017-03-25,United Arab Emirates,,,3
2017-03-25,United Kingdom,,,85
2017-03-25,United States,747.44,12,600
2017-03-25,Venezuela,,,10
2017-03-25,Vietnam,,,14
2017-03-25,Yemen,,,1
2017-03-26,(not set),,,2
2017-03-26,Afghanistan,,,1
2017-03-26,Albania,,,1
2017-03-26,Algeria,,,7
2017-03-26,Argentina,,,10
2017-03-26,Armenia,,,2
2017-03-26,Australia,,,34
2017-03-26,Austria,,,5
2017-03-26,Bahamas,,,1
2017-03-26,Bangladesh,,,8
2017-03-26,Belarus,,,2
2017-03-26,Belgium,,,7
2017-03-26,Bosnia & Herzegovina,,,1
2017-03-26,Brazil,,,36
2017-03-26,Bulgaria,,,4
2017-03-26,Cambodia,,,3
2017-03-26,Cameroon,,,1
2017-03-26,Canada,,,66
2017-03-26,Chile,,,6
2017-03-26,China,,,7
2017-03-26,Colombia,,,8
2017-03-26,Costa Rica,,,1
2017-03-26,Croatia,,,2
2017-03-26,Czechia,,,9
2017-03-26,Côte d’Ivoire,,,1
2017-03-26,Denmark,,,7
2017-03-26,Dominica,,,1
2017-03-26,Dominican Republic,,,6
2017-03-26,Egypt,,,5
2017-03-26,El Salvador,,,1
2017-03-26,Estonia,,,2
2017-03-26,Ethiopia,,,1
2017-03-26,Finland,,,3
2017-03-26,France,,,45
2017-03-26,Georgia,,,2
2017-03-26,Germany,,,31
2017-03-26,Ghana,,,1
2017-03-26,Greece,,,8
2017-03-26,Guadeloupe,,,1
2017-03-26,Honduras,,,1
2017-03-26,Hong Kong,,,5
2017-03-26,Hungary,,,1
2017-03-26,Iceland,,,1
2017-03-26,India,,,147
2017-03-26,Indonesia,,,18
2017-03-26,Iraq,,,5
2017-03-26,Ireland,,,9
2017-03-26,Israel,,,3
2017-03-26,Italy,,,18
2017-03-26,Japan,,,38
2017-03-26,Jordan,,,2
2017-03-26,Kazakhstan,,,1
2017-03-26,Kosovo,,,1
2017-03-26,Kuwait,122.28,1,1
2017-03-26,Latvia,,,1
2017-03-26,Lebanon,,,1
2017-03-26,Lithuania,,,2
2017-03-26,Macedonia (FYROM),,,2
2017-03-26,Malaysia,,,17
2017-03-26,Maldives,,,1
2017-03-26,Malta,,,1
2017-03-26,Mauritius,,,1
2017-03-26,Mayotte,,,1
2017-03-26,Mexico,,,21
2017-03-26,Morocco,,,11
2017-03-26,Mozambique,,,1
2017-03-26,Myanmar (Burma),,,1
2017-03-26,Netherlands,,,19
2017-03-26,New Zealand,,,5
2017-03-26,Nicaragua,,,1
2017-03-26,Nigeria,,,2
2017-03-26,Norway,,,5
2017-03-26,Pakistan,,,12
2017-03-26,Panama,,,2
2017-03-26,Paraguay,,,1
2017-03-26,Peru,,,32
2017-03-26,Philippines,,,19
2017-03-26,Poland,,,27
2017-03-26,Portugal,,,5
2017-03-26,Puerto Rico,,,4
2017-03-26,Qatar,,,1
2017-03-26,Romania,,,5
2017-03-26,Russia,,,31
2017-03-26,Réunion,,,1
